;Date;Channel;Duration;User
26344;12/10/20;Sport;57;100014
26345;29/05/20;Movies;19;100014
26346;25/12/20;Sport;30;100029
26347;25/05/20;Movies;6;100037
26348;23/08/20;Sport;88;100045
26349;15/08/20;News;2;100003
26350;27/07/20;Movies;5;100022
26351;29/06/20;Fiction;5;100031
26352;26/06/20;Fiction;9;100046
26353;09/05/20;Sport;11;100045
26354;06/05/20;Sport;60;100039
26355;27/06/20;Fiction;25;100035
26356;23/04/20;Movies;5;100021
26357;13/03/20;Fiction;19;100044
26358;14/10/20;Fiction;20;100025
26359;28/07/20;Sport;12;100011
26360;25/03/20;Sport;12;100001
26361;04/08/20;News;4;100005
26362;12/06/20;Fiction;27;100004
26363;08/08/20;News;9;100017
26364;08/01/20;News;6;100048
26365;27/04/20;Movies;8;100000
26366;27/09/20;Sport;1;100009
26367;17/11/20;Fiction;25;100033
26368;17/12/20;Movies;45;100042
26369;27/10/20;Sport;45;100023
26370;26/07/20;Fiction;22;100032
26371;05/08/20;Movies;1;100009
26372;14/05/20;Fiction;4;100038
26373;31/08/20;Sport;95;100041
26374;16/11/20;News;5;100018
26375;08/07/20;Movies;6;100015
26376;24/10/20;Fiction;21;100027
26377;17/03/20;Sport;34;100020
26378;28/10/20;Sport;36;100001
26379;05/05/20;Sport;17;100004
26380;25/08/20;Fiction;27;100019
26381;08/11/20;Sport;0;100014
26382;17/05/20;Sport;48;100016
26383;01/04/20;Sport;18;100037
26384;12/09/20;News;3;100028
26385;09/08/20;News;3;100039
26386;16/11/20;Fiction;13;100009
26387;07/03/20;Movies;8;100045
26388;26/07/20;Sport;41;100017
26389;20/07/20;Sport;49;100049
26390;16/06/20;Sport;90;100033
26391;19/09/20;Fiction;22;100027
26392;15/09/20;Fiction;25;100041
26393;23/08/20;Sport;67;100004
26394;02/05/20;Movies;1;100032
26395;04/04/20;Sport;59;100024
26396;27/09/20;Fiction;28;100025
26397;10/10/20;Movies;11;100027
26398;20/10/20;Movies;19;100018
26399;02/12/20;Fiction;22;100007
26400;04/10/20;Sport;11;100011
26401;23/11/20;Sport;45;100048
26402;21/05/20;Movies;3;100022
26403;09/03/20;News;11;100037
26404;05/08/20;Fiction;5;100037
26405;01/06/20;Movies;2;100041
26406;07/12/20;Sport;24;100034
26407;12/10/20;News;1;100039
26408;03/08/20;News;0;100021
26409;12/08/20;Movies;51;100019
26410;02/08/20;News;10;100015
26411;04/02/20;Movies;6;100024
26412;12/08/20;Sport;90;100017
26413;04/02/20;Sport;18;100019
26414;06/05/20;News;2;100010
26415;19/03/20;Fiction;0;100028
26416;12/08/20;Movies;68;100025
26417;11/07/20;Sport;34;100014
26418;22/02/20;Fiction;4;100044
26419;08/04/20;News;14;100024
26420;20/08/20;Sport;20;100022
26421;26/04/20;Movies;9;100017
26422;21/06/20;News;3;100012
26423;09/01/20;Movies;0;100033
26424;06/09/20;Movies;15;100008
26425;08/09/20;Movies;66;100024
26426;15/02/20;Movies;3;100023
26427;21/04/20;Sport;42;100047
26428;30/06/20;Sport;0;100009
26429;01/01/20;Fiction;4;100047
26430;21/08/20;News;0;100025
26431;26/06/20;Fiction;1;100033
26432;01/03/20;News;6;100039
26433;31/10/20;Movies;1;100007
26434;23/12/20;Sport;7;100001
26435;22/09/20;Movies;4;100029
26436;26/04/20;Sport;6;100016
26437;22/02/20;Movies;10;100008
26438;25/12/20;Sport;3;100028
26439;30/09/20;Sport;21;100011
26440;28/09/20;Movies;3;100005
26441;19/08/20;Movies;6;100045
26442;09/06/20;Fiction;12;100015
26443;28/09/20;News;3;100008
26444;24/02/20;Movies;0;100002
26445;21/08/20;Movies;0;100029
26446;11/03/20;Fiction;16;100030
26447;26/12/20;Movies;6;100037
26448;30/10/20;Fiction;3;100044
26449;25/02/20;Movies;30;100028
26450;15/04/20;News;12;100043
26451;10/01/20;Sport;6;100045
26452;20/08/20;Sport;8;100029
26453;23/03/20;Fiction;6;100009
26454;05/04/20;Movies;1;100033
26455;18/09/20;Fiction;13;100003
26456;28/08/20;Movies;8;100003
26457;14/10/20;Sport;42;100006
26458;20/02/20;Movies;34;100024
26459;03/03/20;Movies;24;100028
26460;08/10/20;News;14;100008
26461;26/04/20;Fiction;21;100017
26462;13/02/20;Sport;132;100016
26463;14/03/20;Sport;20;100019
26464;02/02/20;Sport;8;100032
26465;09/01/20;Sport;27;100028
26466;28/12/20;Sport;60;100027
26467;04/07/20;Fiction;29;100025
26468;11/12/20;Sport;30;100020
26469;14/04/20;Movies;7;100035
26470;27/05/20;Movies;8;100016
26471;05/03/20;News;15;100001
26472;31/03/20;Sport;31;100011
26473;16/09/20;Movies;5;100031
26474;15/12/20;Movies;16;100042
26475;21/02/20;Fiction;26;100008
26476;04/04/20;Sport;29;100020
26477;11/07/20;News;14;100047
26478;05/04/20;Sport;18;100022
26479;16/07/20;Sport;34;100031
26480;06/11/20;News;0;100030
26481;30/09/20;News;16;100006
26482;28/10/20;Sport;21;100023
26483;31/08/20;News;13;100032
26484;06/07/20;Sport;31;100042
26485;04/12/20;Sport;38;100041
26486;29/03/20;News;10;100026
26487;15/04/20;Fiction;15;100001
26488;15/08/20;Movies;5;100018
26489;11/01/20;Movies;19;100044
26490;12/10/20;Fiction;26;100012
26491;13/05/20;Movies;7;100008
26492;14/12/20;News;5;100044
26493;16/01/20;Fiction;0;100028
26494;28/11/20;Fiction;2;100029
26495;22/06/20;Fiction;9;100039
26496;17/07/20;Sport;14;100003
26497;10/09/20;Sport;16;100034
26498;23/07/20;News;13;100014
26499;23/03/20;News;9;100039
26500;27/10/20;Sport;112;100025
26501;02/07/20;Sport;12;100012
26502;29/05/20;News;6;100000
26503;02/07/20;Fiction;5;100026
26504;27/11/20;News;9;100046
26505;11/06/20;News;10;100029
26506;31/10/20;News;0;100004
26507;11/09/20;Sport;4;100018
26508;13/03/20;Movies;0;100031
26509;20/07/20;Sport;36;100036
26510;03/09/20;Sport;44;100002
26511;28/06/20;Sport;1;100017
26512;02/08/20;Movies;0;100027
26513;19/02/20;Movies;66;100007
26514;24/11/20;Fiction;9;100028
26515;01/08/20;Fiction;7;100009
26516;31/10/20;Fiction;19;100031
26517;29/09/20;Fiction;7;100011
26518;19/12/20;News;10;100011
26519;28/09/20;Fiction;5;100014
26520;04/06/20;Movies;102;100023
26521;02/03/20;Fiction;9;100038
26522;12/11/20;Fiction;25;100046
26523;29/09/20;Movies;2;100047
26524;11/09/20;Fiction;24;100036
26525;14/07/20;Sport;26;100023
26526;13/09/20;Fiction;9;100045
26527;29/06/20;Movies;44;100004
26528;28/04/20;News;2;100008
26529;06/07/20;Sport;36;100034
26530;20/11/20;Fiction;28;100031
26531;23/04/20;Fiction;26;100038
26532;04/07/20;Fiction;14;100043
26533;18/11/20;Sport;41;100002
26534;29/01/20;News;13;100037
26535;15/12/20;Fiction;21;100013
26536;25/11/20;Movies;116;100024
26537;31/08/20;Movies;6;100004
26538;28/07/20;Fiction;22;100003
26539;24/06/20;Sport;45;100026
26540;02/12/20;Movies;68;100041
26541;22/05/20;Fiction;28;100018
26542;02/08/20;Sport;47;100044
26543;07/02/20;News;8;100049
26544;14/10/20;Sport;60;100016
26545;20/12/20;Fiction;7;100016
26546;02/07/20;Sport;6;100004
26547;05/04/20;Movies;10;100005
26548;08/02/20;News;13;100029
26549;26/11/20;Movies;9;100024
26550;25/08/20;Fiction;22;100047
26551;17/04/20;Fiction;12;100016
26552;24/11/20;Sport;45;100000
26553;29/03/20;Movies;2;100030
26554;29/12/20;Fiction;29;100023
26555;22/06/20;Sport;11;100038
26556;09/06/20;Movies;72;100040
26557;06/03/20;Movies;9;100030
26558;03/03/20;Sport;35;100040
26559;22/08/20;Movies;5;100027
26560;08/02/20;Fiction;20;100010
26561;13/01/20;Fiction;15;100031
26562;24/07/20;Sport;46;100013
26563;25/05/20;News;14;100008
26564;08/10/20;Sport;15;100018
26565;13/06/20;Sport;28;100014
26566;21/06/20;Fiction;26;100015
26567;03/12/20;Movies;29;100031
26568;22/08/20;News;14;100039
26569;20/07/20;Movies;112;100012
26570;01/11/20;Fiction;16;100042
26571;11/10/20;Movies;6;100047
26572;15/01/20;News;9;100011
26573;08/11/20;Fiction;28;100030
26574;14/07/20;Sport;10;100027
26575;16/01/20;Movies;5;100002
26576;28/05/20;Movies;0;100006
26577;26/10/20;Fiction;20;100035
26578;18/11/20;Sport;17;100023
26579;05/09/20;News;1;100016
26580;30/11/20;News;0;100041
26581;11/04/20;Movies;2;100014
26582;20/08/20;Sport;20;100049
26583;23/06/20;Fiction;16;100019
26584;10/07/20;News;17;100016
26585;24/11/20;Sport;87;100027
26586;22/07/20;Fiction;3;100010
26587;06/09/20;News;13;100022
26588;10/05/20;Sport;14;100041
26589;04/06/20;Fiction;10;100049
26590;22/02/20;News;16;100042
26591;18/07/20;Movies;33;100049
26592;04/02/20;News;15;100003
26593;21/01/20;Movies;0;100011
26594;27/09/20;Fiction;11;100048
26595;10/05/20;Sport;37;100011
26596;08/12/20;Fiction;3;100049
26597;02/07/20;Movies;5;100047
26598;11/12/20;News;17;100024
26599;15/05/20;Fiction;1;100036
26600;24/08/20;Sport;45;100004
26601;06/11/20;Movies;16;100028
26602;24/04/20;Sport;46;100022
26603;09/03/20;Movies;26;100036
26604;28/09/20;Sport;19;100027
26605;12/01/20;News;2;100022
26606;06/11/20;Fiction;17;100007
26607;22/04/20;Movies;70;100028
26608;11/05/20;Sport;22;100008
26609;31/03/20;Movies;5;100046
26610;17/01/20;News;11;100033
26611;24/08/20;Fiction;12;100031
26612;10/08/20;Sport;9;100041
26613;18/10/20;Movies;8;100012
26614;13/02/20;Sport;35;100032
26615;31/10/20;Movies;10;100026
26616;17/09/20;News;7;100022
26617;25/04/20;News;10;100049
26618;23/05/20;Movies;43;100048
26619;15/08/20;Movies;1;100025
26620;02/10/20;Fiction;7;100011
26621;09/06/20;News;0;100017
26622;07/11/20;Movies;21;100046
26623;29/11/20;Fiction;22;100037
26624;19/05/20;Fiction;12;100027
26625;08/08/20;Sport;21;100017
26626;25/11/20;Fiction;3;100046
26627;20/08/20;News;0;100016
26628;23/04/20;Sport;19;100038
26629;27/05/20;Movies;3;100025
26630;22/10/20;Sport;8;100004
26631;10/06/20;Sport;95;100003
26632;20/03/20;Movies;8;100030
26633;14/10/20;News;4;100027
26634;29/03/20;Sport;12;100022
26635;21/03/20;Sport;0;100041
26636;05/06/20;Movies;10;100036
26637;22/03/20;Movies;0;100030
26638;01/11/20;Movies;106;100048
26639;18/06/20;Sport;58;100001
26640;10/01/20;News;17;100006
26641;23/07/20;Movies;4;100012
26642;26/09/20;News;6;100002
26643;18/11/20;Sport;22;100044
26644;25/09/20;News;15;100049
26645;25/05/20;Fiction;25;100001
26646;14/06/20;News;17;100025
26647;09/06/20;News;0;100003
26648;29/11/20;Sport;12;100011
26649;30/05/20;Sport;32;100017
26650;22/05/20;News;2;100039
26651;31/01/20;Movies;92;100038
26652;13/02/20;Fiction;20;100003
26653;28/07/20;Sport;9;100042
26654;12/06/20;News;15;100046
26655;03/03/20;Movies;116;100032
26656;02/09/20;News;10;100020
26657;10/12/20;Movies;24;100014
26658;10/07/20;Sport;5;100029
26659;30/05/20;Sport;142;100002
26660;15/09/20;Fiction;3;100012
26661;04/02/20;Fiction;19;100022
26662;25/04/20;Sport;27;100014
26663;09/10/20;Sport;16;100016
26664;03/03/20;Fiction;8;100040
26665;06/01/20;Sport;0;100008
26666;15/08/20;Fiction;25;100025
26667;09/10/20;Fiction;27;100004
26668;11/04/20;News;17;100008
26669;26/05/20;Sport;30;100020
26670;28/10/20;News;3;100000
26671;10/05/20;Fiction;3;100022
26672;10/07/20;Movies;6;100016
26673;16/12/20;Fiction;12;100034
26674;10/12/20;Sport;105;100040
26675;31/05/20;News;5;100032
26676;15/08/20;Movies;10;100031
26677;15/04/20;News;16;100026
26678;27/03/20;Fiction;0;100019
26679;24/08/20;Movies;39;100006
26680;11/12/20;Sport;30;100036
26681;14/11/20;News;15;100047
26682;28/07/20;Sport;8;100030
26683;12/12/20;Movies;5;100002
26684;09/06/20;News;6;100035
26685;11/07/20;Sport;85;100029
26686;23/01/20;Sport;29;100018
26687;25/09/20;Fiction;19;100013
26688;19/07/20;Movies;24;100017
26689;04/09/20;Movies;8;100037
26690;10/07/20;Movies;3;100036
26691;16/06/20;Movies;39;100012
26692;13/11/20;Fiction;1;100021
26693;12/12/20;Movies;2;100026
26694;20/09/20;Sport;1;100005
26695;02/03/20;Sport;10;100036
26696;04/07/20;Movies;48;100003
26697;08/03/20;Fiction;13;100010
26698;07/03/20;News;0;100002
26699;28/11/20;News;6;100026
26700;16/08/20;Sport;25;100005
26701;23/09/20;Fiction;3;100028
26702;30/01/20;Fiction;13;100043
26703;15/11/20;News;16;100002
26704;09/09/20;Movies;2;100011
26705;24/09/20;Movies;45;100022
26706;18/03/20;News;4;100033
26707;27/08/20;Fiction;8;100004
26708;24/11/20;Sport;12;100020
26709;04/11/20;Sport;27;100014
26710;04/09/20;News;13;100020
26711;22/06/20;Sport;23;100033
26712;20/05/20;Movies;11;100040
26713;11/08/20;Sport;12;100032
26714;01/04/20;Sport;22;100026
26715;07/02/20;Fiction;15;100048
26716;18/05/20;Fiction;30;100004
26717;10/04/20;Movies;16;100038
26718;05/04/20;News;4;100028
26719;06/02/20;Fiction;1;100010
26720;01/03/20;Movies;37;100003
26721;17/06/20;Sport;112;100012
26722;04/05/20;Sport;25;100017
26723;29/09/20;News;16;100018
26724;03/09/20;Sport;3;100003
26725;14/01/20;Fiction;23;100035
26726;10/05/20;News;3;100005
26727;27/01/20;Movies;28;100027
26728;05/03/20;Fiction;18;100022
26729;15/02/20;Sport;24;100041
26730;13/09/20;Sport;23;100014
26731;11/06/20;Movies;64;100039
26732;07/09/20;News;7;100049
26733;11/05/20;Movies;10;100019
26734;22/02/20;Movies;6;100048
26735;30/01/20;Movies;11;100007
26736;30/10/20;Movies;7;100021
26737;02/05/20;Movies;6;100001
26738;17/12/20;Fiction;13;100021
26739;08/03/20;Sport;27;100032
26740;30/01/20;News;0;100037
26741;31/05/20;News;0;100018
26742;29/11/20;Fiction;0;100038
26743;06/05/20;News;6;100018
26744;28/10/20;News;16;100028
26745;05/05/20;Sport;150;100014
26746;13/05/20;Sport;7;100035
26747;18/07/20;Fiction;0;100020
26748;24/06/20;Sport;17;100009
26749;25/12/20;Fiction;26;100030
26750;18/11/20;Movies;56;100034
26751;19/02/20;Fiction;4;100037
26752;22/07/20;Movies;3;100015
26753;15/12/20;Fiction;17;100028
26754;07/11/20;Sport;5;100033
26755;23/05/20;Movies;35;100018
26756;26/06/20;Movies;3;100032
26757;18/11/20;Sport;24;100028
26758;18/06/20;Fiction;14;100030
26759;22/11/20;Fiction;6;100046
26760;20/11/20;News;16;100030
26761;31/05/20;News;6;100042
26762;22/12/20;News;9;100022
26763;28/08/20;News;2;100020
26764;17/06/20;Sport;82;100048
26765;30/10/20;Movies;10;100018
26766;28/12/20;Movies;92;100003
26767;21/10/20;Movies;56;100038
26768;23/05/20;Sport;97;100040
26769;09/05/20;Sport;27;100011
26770;31/08/20;Movies;4;100000
26771;20/08/20;Fiction;0;100037
26772;25/03/20;Sport;8;100046
26773;03/02/20;News;15;100003
26774;28/01/20;Movies;11;100023
26775;22/03/20;Sport;4;100038
26776;29/12/20;Fiction;21;100014
26777;14/04/20;Fiction;27;100008
26778;27/03/20;Fiction;7;100040
26779;13/06/20;Fiction;0;100007
26780;04/08/20;Movies;11;100043
26781;24/01/20;Fiction;3;100003
26782;21/11/20;Movies;7;100018
26783;06/12/20;News;0;100000
26784;05/04/20;News;14;100000
26785;09/12/20;Movies;69;100047
26786;23/07/20;Sport;27;100016
26787;04/11/20;Movies;11;100039
26788;16/09/20;News;17;100029
26789;14/06/20;Sport;10;100028
26790;26/12/20;Movies;9;100046
26791;21/04/20;News;10;100010
26792;06/11/20;Fiction;25;100032
26793;29/10/20;Fiction;24;100012
26794;16/11/20;Movies;3;100036
26795;12/04/20;News;8;100016
26796;25/04/20;Sport;13;100026
26797;15/12/20;Sport;20;100032
26798;08/06/20;Sport;17;100016
26799;01/11/20;Movies;42;100019
26800;15/01/20;Fiction;17;100019
26801;30/06/20;News;4;100048
26802;23/09/20;Sport;23;100007
26803;26/09/20;News;9;100037
26804;27/02/20;Sport;20;100012
26805;30/10/20;Movies;1;100039
26806;18/08/20;Movies;30;100033
26807;28/04/20;Movies;5;100020
26808;18/12/20;Fiction;8;100043
26809;22/10/20;Movies;8;100006
26810;22/12/20;Movies;98;100015
26811;14/08/20;News;8;100047
26812;21/02/20;Sport;20;100036
26813;20/04/20;News;14;100038
26814;23/02/20;News;6;100035
26815;17/01/20;Movies;0;100000
26816;29/09/20;Movies;2;100044
26817;11/07/20;News;7;100027
26818;22/11/20;Sport;4;100004
26819;26/11/20;Movies;1;100049
26820;10/04/20;Sport;65;100030
26821;28/04/20;Sport;140;100000
26822;19/05/20;News;7;100037
26823;01/01/20;Movies;10;100027
26824;30/11/20;Movies;11;100003
26825;31/10/20;Sport;30;100005
26826;16/09/20;Sport;14;100005
26827;16/07/20;Sport;28;100019
26828;01/05/20;Fiction;6;100043
26829;23/03/20;News;9;100016
26830;05/10/20;Fiction;19;100019
26831;30/10/20;News;18;100036
26832;21/11/20;News;3;100040
26833;17/06/20;News;2;100024
26834;15/08/20;Sport;5;100002
26835;28/08/20;Sport;12;100017
26836;19/03/20;Fiction;24;100022
26837;30/04/20;Movies;4;100014
26838;14/12/20;News;8;100023
26839;15/07/20;Sport;2;100027
26840;20/04/20;Sport;76;100013
26841;14/06/20;Sport;27;100044
26842;12/07/20;Sport;130;100029
26843;05/05/20;Movies;5;100023
26844;19/08/20;Fiction;9;100010
26845;16/01/20;Movies;6;100005
26846;28/01/20;Sport;26;100042
26847;10/07/20;News;15;100030
26848;25/05/20;Fiction;17;100036
26849;12/04/20;News;5;100025
26850;29/04/20;Sport;23;100014
26851;14/09/20;Movies;9;100010
26852;26/08/20;News;4;100023
26853;27/11/20;News;16;100014
26854;26/04/20;News;4;100039
26855;22/01/20;Sport;45;100006
26856;20/11/20;Fiction;3;100042
26857;01/05/20;News;15;100020
26858;02/05/20;Sport;28;100012
26859;28/03/20;Movies;114;100022
26860;30/01/20;Movies;7;100010
26861;02/08/20;Movies;10;100011
26862;26/11/20;Fiction;14;100040
26863;24/10/20;Sport;8;100043
26864;13/01/20;News;7;100033
26865;12/06/20;Fiction;23;100027
26866;15/09/20;News;17;100047
26867;26/08/20;News;2;100038
26868;20/08/20;Movies;4;100031
26869;02/02/20;News;17;100013
26870;30/05/20;News;16;100020
26871;20/02/20;Sport;87;100000
26872;14/12/20;Sport;13;100048
26873;23/10/20;Sport;0;100047
26874;06/04/20;Fiction;30;100019
26875;13/10/20;Movies;1;100004
26876;26/06/20;Fiction;8;100035
26877;09/09/20;Fiction;20;100043
26878;15/05/20;Sport;9;100006
26879;02/09/20;Fiction;27;100012
26880;22/04/20;Fiction;19;100035
26881;29/06/20;Movies;24;100035
26882;30/01/20;News;15;100026
26883;06/01/20;News;2;100041
26884;22/04/20;Fiction;15;100015
26885;04/12/20;News;10;100029
26886;12/10/20;Fiction;10;100016
26887;30/04/20;Fiction;29;100044
26888;03/02/20;Movies;9;100030
26889;24/02/20;News;16;100006
26890;06/09/20;Sport;58;100048
26891;22/07/20;Sport;35;100045
26892;06/06/20;Fiction;6;100044
26893;30/01/20;Movies;3;100033
26894;06/11/20;News;13;100006
26895;19/09/20;Sport;29;100046
26896;06/05/20;Movies;102;100022
26897;14/12/20;Movies;11;100016
26898;18/07/20;Movies;57;100011
26899;27/02/20;News;13;100030
26900;30/11/20;Sport;6;100000
26901;31/01/20;Sport;22;100033
26902;25/05/20;Sport;29;100027
26903;03/05/20;News;15;100004
26904;19/08/20;Movies;1;100003
26905;14/06/20;Movies;6;100009
26906;16/08/20;Movies;11;100025
26907;15/04/20;News;7;100007
26908;21/12/20;News;17;100020
26909;27/11/20;Movies;36;100040
26910;23/01/20;News;3;100013
26911;11/02/20;Sport;10;100018
26912;20/03/20;Sport;1;100023
26913;02/02/20;Fiction;24;100029
26914;19/04/20;Fiction;9;100035
26915;28/06/20;Movies;12;100002
26916;12/10/20;Fiction;12;100043
26917;01/09/20;Sport;22;100021
26918;20/09/20;News;15;100018
26919;30/09/20;Sport;8;100026
26920;25/02/20;Sport;40;100033
26921;09/03/20;Movies;25;100045
26922;18/09/20;News;6;100048
26923;26/11/20;Sport;24;100021
26924;21/04/20;Fiction;23;100032
26925;18/03/20;Fiction;11;100022
26926;03/10/20;Fiction;27;100008
26927;24/06/20;Sport;117;100010
26928;03/02/20;News;8;100034
26929;26/05/20;Sport;0;100010
26930;10/08/20;Sport;28;100034
26931;17/10/20;Sport;9;100017
26932;21/10/20;Fiction;25;100041
26933;22/05/20;Movies;50;100033
26934;18/11/20;Fiction;27;100002
26935;24/06/20;Movies;1;100010
26936;21/02/20;Fiction;14;100035
26937;12/05/20;News;15;100001
26938;17/07/20;News;14;100040
26939;15/12/20;Sport;14;100026
26940;14/06/20;Sport;25;100018
26941;15/04/20;Fiction;23;100017
26942;02/02/20;Sport;35;100022
26943;29/01/20;News;2;100025
26944;24/04/20;News;2;100019
26945;10/12/20;Sport;110;100025
26946;08/09/20;Fiction;16;100014
26947;22/03/20;Movies;4;100046
26948;11/08/20;Movies;13;100047
26949;15/02/20;Fiction;26;100014
26950;09/10/20;News;12;100017
26951;30/08/20;Sport;75;100048
26952;05/11/20;Sport;5;100007
26953;05/12/20;Movies;12;100027
26954;06/06/20;News;15;100049
26955;01/08/20;Fiction;22;100006
26956;07/03/20;Fiction;22;100045
26957;06/03/20;Fiction;17;100001
26958;06/07/20;News;9;100001
26959;07/08/20;Sport;16;100006
26960;09/08/20;Movies;8;100025
26961;17/11/20;News;3;100014
26962;21/06/20;Movies;9;100045
26963;21/03/20;Movies;40;100016
26964;23/09/20;Fiction;4;100025
26965;14/09/20;Movies;0;100008
26966;01/05/20;News;10;100019
26967;23/01/20;Movies;3;100005
26968;18/04/20;Sport;12;100045
26969;05/04/20;Fiction;12;100022
26970;09/12/20;Movies;48;100032
26971;23/02/20;Sport;46;100027
26972;27/05/20;Movies;1;100045
26973;09/11/20;Fiction;16;100031
26974;10/03/20;News;3;100018
26975;26/06/20;Fiction;18;100026
26976;18/11/20;Movies;106;100022
26977;24/06/20;Fiction;18;100005
26978;18/05/20;Fiction;25;100043
26979;16/04/20;Movies;1;100011
26980;11/08/20;Fiction;21;100008
26981;09/11/20;Movies;8;100042
26982;13/12/20;Sport;47;100032
26983;02/01/20;Movies;4;100000
26984;04/04/20;News;15;100019
26985;21/11/20;Sport;25;100019
26986;16/01/20;Sport;28;100022
26987;27/06/20;Movies;7;100005
26988;03/07/20;News;17;100016
26989;25/04/20;News;6;100016
26990;23/07/20;Sport;27;100033
26991;02/12/20;News;16;100049
26992;15/07/20;Sport;16;100023
26993;18/10/20;News;17;100047
26994;07/11/20;Fiction;3;100037
26995;06/03/20;Fiction;22;100049
26996;11/08/20;News;10;100021
26997;16/10/20;Fiction;24;100023
26998;15/01/20;Movies;10;100021
26999;27/01/20;News;6;100023
27000;10/09/20;News;13;100034
27001;21/01/20;Fiction;30;100013
27002;22/10/20;Sport;27;100005
27003;16/06/20;Sport;49;100009
27004;28/07/20;News;3;100018
